"Subject"	"Activity"	"variable"	"value"
6	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.131075372803922
7	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.336199426470588
8	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.166411065387805
11	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.355348902222222
14	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.323508442240741
15	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.0746328434375
16	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.474984014705882
17	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.1397522212625
19	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.15687949467775
21	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.319169340234043
22	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.0553996485285714
23	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.272605689568627
25	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.521649838769231
26	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.242820756127273
27	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.417607401176471
28	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.266101343372549
29	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.109793480008163
30	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.420402828153846
2	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.266720933270833
4	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.294488270365385
9	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.342735952653061
10	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.139410790617021
12	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.321447925192308
13	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.382460736363636
18	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.465097261896552
20	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.140439074776471
24	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanX"	-0.395790553898305
1	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.0382291831510204
3	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	-0.0421706943244898
5	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.0984320090212766
6	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.328308506041667
7	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.0443428315319149
8	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.136590199860526
11	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.0351937228130435
14	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.0212541553977778
15	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.235309825547619
16	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.0368263528276596
17	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	-0.0226239171245652
19	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.537012022051282
21	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.104323529982222
22	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.195348406222222
23	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.205428216353704
25	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	-0.372245192931035
26	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.022800096142
27	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.0829831545090909
28	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.0890721752173913
29	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.110663200244167
30	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	-0.106966957087097
2	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.112841160325532
4	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	-0.0722392276888889
9	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.103128506197619
10	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.215665273157895
12	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	0.0235049348717391
13	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	-0.0726602663212766
18	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	-0.350086793272727
20	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	-0.0343309987555556
24	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanX"	-0.222324293454545
1	"SITTING"	"frequencyBodyAccmeanX"	-0.979641238723404
3	"SITTING"	"frequencyBodyAccmeanX"	-0.970154440961538
5	"SITTING"	"frequencyBodyAccmeanX"	-0.977450812045454
6	"SITTING"	"frequencyBodyAccmeanX"	-0.975351454727273
7	"SITTING"	"frequencyBodyAccmeanX"	-0.972697126875
8	"SITTING"	"frequencyBodyAccmeanX"	-0.981142909782609
11	"SITTING"	"frequencyBodyAccmeanX"	-0.981481454339623
14	"SITTING"	"frequencyBodyAccmeanX"	-0.976456609259259
15	"SITTING"	"frequencyBodyAccmeanX"	-0.986619609491525
16	"SITTING"	"frequencyBodyAccmeanX"	-0.987043828985507
17	"SITTING"	"frequencyBodyAccmeanX"	-0.9939693815625
19	"SITTING"	"frequencyBodyAccmeanX"	-0.979238031780822
21	"SITTING"	"frequencyBodyAccmeanX"	-0.990610228
22	"SITTING"	"frequencyBodyAccmeanX"	-0.978505368225806
23	"SITTING"	"frequencyBodyAccmeanX"	-0.986325670882353
25	"SITTING"	"frequencyBodyAccmeanX"	-0.991405498153846
26	"SITTING"	"frequencyBodyAccmeanX"	-0.982579546025641
27	"SITTING"	"frequencyBodyAccmeanX"	-0.988682108428571
28	"SITTING"	"frequencyBodyAccmeanX"	-0.979820142638889
29	"SITTING"	"frequencyBodyAccmeanX"	-0.991093963666667
30	"SITTING"	"frequencyBodyAccmeanX"	-0.985008785
2	"SITTING"	"frequencyBodyAccmeanX"	-0.985803840652174
4	"SITTING"	"frequencyBodyAccmeanX"	-0.9774624984
9	"SITTING"	"frequencyBodyAccmeanX"	-0.959413594
10	"SITTING"	"frequencyBodyAccmeanX"	-0.984943144259259
12	"SITTING"	"frequencyBodyAccmeanX"	-0.97966614372549
13	"SITTING"	"frequencyBodyAccmeanX"	-0.990135477755102
18	"SITTING"	"frequencyBodyAccmeanX"	-0.993144920175439
20	"SITTING"	"frequencyBodyAccmeanX"	-0.981203064242424
24	"SITTING"	"frequencyBodyAccmeanX"	-0.989529506764706
1	"STANDING"	"frequencyBodyAccmeanX"	-0.99524993264151
3	"STANDING"	"frequencyBodyAccmeanX"	-0.960123409508197
5	"STANDING"	"frequencyBodyAccmeanX"	-0.964500917321429
6	"STANDING"	"frequencyBodyAccmeanX"	-0.977100287368421
7	"STANDING"	"frequencyBodyAccmeanX"	-0.976681834339623
8	"STANDING"	"frequencyBodyAccmeanX"	-0.988219862222222
11	"STANDING"	"frequencyBodyAccmeanX"	-0.993808050638298
14	"STANDING"	"frequencyBodyAccmeanX"	-0.9726995625
15	"STANDING"	"frequencyBodyAccmeanX"	-0.986724998867925
16	"STANDING"	"frequencyBodyAccmeanX"	-0.989427670897436
17	"STANDING"	"frequencyBodyAccmeanX"	-0.990927533846154
19	"STANDING"	"frequencyBodyAccmeanX"	-0.987352048356164
21	"STANDING"	"frequencyBodyAccmeanX"	-0.978327686179775
22	"STANDING"	"frequencyBodyAccmeanX"	-0.980373909206349
23	"STANDING"	"frequencyBodyAccmeanX"	-0.983627197058824
25	"STANDING"	"frequencyBodyAccmeanX"	-0.990093202837838
26	"STANDING"	"frequencyBodyAccmeanX"	-0.991993372297297
27	"STANDING"	"frequencyBodyAccmeanX"	-0.99012181225
28	"STANDING"	"frequencyBodyAccmeanX"	-0.97251980164557
29	"STANDING"	"frequencyBodyAccmeanX"	-0.995024039692308
30	"STANDING"	"frequencyBodyAccmeanX"	-0.972014050847458
2	"STANDING"	"frequencyBodyAccmeanX"	-0.983946739814815
4	"STANDING"	"frequencyBodyAccmeanX"	-0.973497549642857
9	"STANDING"	"frequencyBodyAccmeanX"	-0.971662692
10	"STANDING"	"frequencyBodyAccmeanX"	-0.970099814318182
12	"STANDING"	"frequencyBodyAccmeanX"	-0.976469472295082
13	"STANDING"	"frequencyBodyAccmeanX"	-0.989425965614035
18	"STANDING"	"frequencyBodyAccmeanX"	-0.990409919315069
20	"STANDING"	"frequencyBodyAccmeanX"	-0.96193272890411
24	"STANDING"	"frequencyBodyAccmeanX"	-0.984183633623189
1	"LAYING"	"frequencyBodyAccmeanX"	-0.9390990524
3	"LAYING"	"frequencyBodyAccmeanX"	-0.980665609032258
5	"LAYING"	"frequencyBodyAccmeanX"	-0.968741678461538
6	"LAYING"	"frequencyBodyAccmeanX"	-0.939114254210526
7	"LAYING"	"frequencyBodyAccmeanX"	-0.953424245576923
8	"LAYING"	"frequencyBodyAccmeanX"	-0.953538563888889
11	"LAYING"	"frequencyBodyAccmeanX"	-0.983801365614035
14	"LAYING"	"frequencyBodyAccmeanX"	-0.933936178235294
15	"LAYING"	"frequencyBodyAccmeanX"	-0.974016176527778
16	"LAYING"	"frequencyBodyAccmeanX"	-0.980213187428571
17	"LAYING"	"frequencyBodyAccmeanX"	-0.974359280140845
19	"LAYING"	"frequencyBodyAccmeanX"	-0.97453373
21	"LAYING"	"frequencyBodyAccmeanX"	-0.968234375555555
22	"LAYING"	"frequencyBodyAccmeanX"	-0.953758542777778
23	"LAYING"	"frequencyBodyAccmeanX"	-0.970037238333333
25	"LAYING"	"frequencyBodyAccmeanX"	-0.929147371232877
26	"LAYING"	"frequencyBodyAccmeanX"	-0.973262289210526
27	"LAYING"	"frequencyBodyAccmeanX"	-0.980631846891892
28	"LAYING"	"frequencyBodyAccmeanX"	-0.9739308675
29	"LAYING"	"frequencyBodyAccmeanX"	-0.986626999275362
30	"LAYING"	"frequencyBodyAccmeanX"	-0.974789999285714
2	"LAYING"	"frequencyBodyAccmeanX"	-0.976725059791667
4	"LAYING"	"frequencyBodyAccmeanX"	-0.958802077592593
9	"LAYING"	"frequencyBodyAccmeanX"	-0.946865494
10	"LAYING"	"frequencyBodyAccmeanX"	-0.96918420862069
12	"LAYING"	"frequencyBodyAccmeanX"	-0.956248487666667
13	"LAYING"	"frequencyBodyAccmeanX"	-0.974716920483871
18	"LAYING"	"frequencyBodyAccmeanX"	-0.985179972153846
20	"LAYING"	"frequencyBodyAccmeanX"	-0.965728781617647
24	"LAYING"	"frequencyBodyAccmeanX"	-0.975893687083333
1	"WALKING"	"frequencyBodyAccmeanY"	0.0897127264021053
3	"WALKING"	"frequencyBodyAccmeanY"	-0.0813024353275862
5	"WALKING"	"frequencyBodyAccmeanY"	0.00946037755178572
6	"WALKING"	"frequencyBodyAccmeanY"	0.140781621991228
7	"WALKING"	"frequencyBodyAccmeanY"	-0.0641564202736842
8	"WALKING"	"frequencyBodyAccmeanY"	0.316982393333333
11	"WALKING"	"frequencyBodyAccmeanY"	-0.0830478435976271
14	"WALKING"	"frequencyBodyAccmeanY"	-0.174601844847458
15	"WALKING"	"frequencyBodyAccmeanY"	0.111321097159074
16	"WALKING"	"frequencyBodyAccmeanY"	-0.321500667843137
17	"WALKING"	"frequencyBodyAccmeanY"	-0.0650267622126229
19	"WALKING"	"frequencyBodyAccmeanY"	0.169258575663077
21	"WALKING"	"frequencyBodyAccmeanY"	0.0338465813711538
22	"WALKING"	"frequencyBodyAccmeanY"	0.145367520371739
23	"WALKING"	"frequencyBodyAccmeanY"	-0.0724367317966102
25	"WALKING"	"frequencyBodyAccmeanY"	-0.251880271094595
26	"WALKING"	"frequencyBodyAccmeanY"	-0.146702156576271
27	"WALKING"	"frequencyBodyAccmeanY"	-0.13678354122807
28	"WALKING"	"frequencyBodyAccmeanY"	-0.127912276044444
29	"WALKING"	"frequencyBodyAccmeanY"	-0.0349642325433962
30	"WALKING"	"frequencyBodyAccmeanY"	-0.193856663907692
2	"WALKING"	"frequencyBodyAccmeanY"	-0.0219048103322034
4	"WALKING"	"frequencyBodyAccmeanY"	-0.14939963344
9	"WALKING"	"frequencyBodyAccmeanY"	-0.257677616153846
10	"WALKING"	"frequencyBodyAccmeanY"	0.0533911909886792
12	"WALKING"	"frequencyBodyAccmeanY"	-0.071302455092
13	"WALKING"	"frequencyBodyAccmeanY"	0.0955150666694737
18	"WALKING"	"frequencyBodyAccmeanY"	-0.24360627125
20	"WALKING"	"frequencyBodyAccmeanY"	0.403465950921569
24	"WALKING"	"frequencyBodyAccmeanY"	-0.203193741396552
1	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.190976720811321
3	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.0788094156644068
5	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	0.0728903158085106
6	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	0.0978035099588235
7	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.381590523137255
8	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	0.263431399878049
11	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.254645206944444
14	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	0.0163939234574074
15	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.1019354328
16	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.268063812745098
17	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.1175197356
19	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	0.111818164225
21	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	0.0221598658106383
22	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	0.13068653882619
23	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.0769773944803922
25	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.380150805384615
26	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.185528313272727
27	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.249688517843137
28	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.190589069119608
29	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.196011503540816
30	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.297813768569231
2	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	0.00992445881854166
4	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.117109161492308
9	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.405022798163265
10	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.0390688222212766
12	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.168341519859615
13	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.0636564765818182
18	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.363450742586207
20	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.0293832440223529
24	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanY"	-0.252412541966102
1	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.00154990783591837
3	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.00770048300204082
5	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.0792280694042553
6	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.339771173822917
7	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.145302311446808
8	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.388412779763158
11	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.0247508134326087
14	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.3714824704
15	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.167518099964286
16	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.134598352726809
17	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.130272514565217
19	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.494457802230769
21	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.181138042506667
22	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.225766560777778
23	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.0959432893981481
25	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.196381053741379
26	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.006237000044
27	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.0626729573068182
28	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.186441733869565
29	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.02122937175
30	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.0216637054241936
2	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.278345041765957
4	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.129606639466667
9	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.183120455428571
10	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.00904660360263158
12	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.150510001156522
13	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.0364535247659574
18	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.309049613818182
20	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	0.524187686888889
24	"WALKING_DOWNSTAIRS"	"frequencyBodyAccmeanY"	-0.0861829752472727
1	"SITTING"	"frequencyBodyAccmeanY"	-0.944084550425532
3	"SITTING"	"frequencyBodyAccmeanY"	-0.891907751346154
5	"SITTING"	"frequencyBodyAccmeanY"	-0.921434735681818
6	"SITTING"	"frequencyBodyAccmeanY"	-0.928264365454545
7	"SITTING"	"frequencyBodyAccmeanY"	-0.93149063375
8	"SITTING"	"frequencyBodyAccmeanY"	-0.94421971826087
11	"SITTING"	"frequencyBodyAccmeanY"	-0.934503182830189
14	"SITTING"	"frequencyBodyAccmeanY"	-0.932644766111111
15	"SITTING"	"frequencyBodyAccmeanY"	-0.938926430779661
16	"SITTING"	"frequencyBodyAccmeanY"	-0.961456685507246
17	"SITTING"	"frequencyBodyAccmeanY"	-0.96992798921875
19	"SITTING"	"frequencyBodyAccmeanY"	-0.960763181917808
21	"SITTING"	"frequencyBodyAccmeanY"	-0.968060947058824
22	"SITTING"	"frequencyBodyAccmeanY"	-0.939546007903226
23	"SITTING"	"frequencyBodyAccmeanY"	-0.953460406470588
25	"SITTING"	"frequencyBodyAccmeanY"	-0.959117259384615
26	"SITTING"	"frequencyBodyAccmeanY"	-0.954299410641026
27	"SITTING"	"frequencyBodyAccmeanY"	-0.974057855571429
28	"SITTING"	"frequencyBodyAccmeanY"	-0.946351650416667
29	"SITTING"	"frequencyBodyAccmeanY"	-0.969609501666667
30	"SITTING"	"frequencyBodyAccmeanY"	-0.954076042258065
2	"SITTING"	"frequencyBodyAccmeanY"	-0.957343498478261
4	"SITTING"	"frequencyBodyAccmeanY"	-0.9057829318
9	"SITTING"	"frequencyBodyAccmeanY"	-0.911683219
10	"SITTING"	"frequencyBodyAccmeanY"	-0.9404502
12	"SITTING"	"frequencyBodyAccmeanY"	-0.942768016862745
13	"SITTING"	"frequencyBodyAccmeanY"	-0.959673916122449
18	"SITTING"	"frequencyBodyAccmeanY"	-0.976538530350877
20	"SITTING"	"frequencyBodyAccmeanY"	-0.945198619242424
24	"SITTING"	"frequencyBodyAccmeanY"	-0.962773200147059
1	"STANDING"	"frequencyBodyAccmeanY"	-0.977070847735849
3	"STANDING"	"frequencyBodyAccmeanY"	-0.908075353770492
5	"STANDING"	"frequencyBodyAccmeanY"	-0.890796360535714
6	"STANDING"	"frequencyBodyAccmeanY"	-0.930336471754386
7	"STANDING"	"frequencyBodyAccmeanY"	-0.941883783773585
8	"STANDING"	"frequencyBodyAccmeanY"	-0.9500491
11	"STANDING"	"frequencyBodyAccmeanY"	-0.968703072553191
14	"STANDING"	"frequencyBodyAccmeanY"	-0.942178248333333
15	"STANDING"	"frequencyBodyAccmeanY"	-0.943348788679245
16	"STANDING"	"frequencyBodyAccmeanY"	-0.96931401525641
17	"STANDING"	"frequencyBodyAccmeanY"	-0.97417056948718
19	"STANDING"	"frequencyBodyAccmeanY"	-0.952872872465753
21	"STANDING"	"frequencyBodyAccmeanY"	-0.949694904269663
22	"STANDING"	"frequencyBodyAccmeanY"	-0.929161387619048
23	"STANDING"	"frequencyBodyAccmeanY"	-0.962831825294118
25	"STANDING"	"frequencyBodyAccmeanY"	-0.959846189054054
26	"STANDING"	"frequencyBodyAccmeanY"	-0.958402317837838
27	"STANDING"	"frequencyBodyAccmeanY"	-0.961356141125
28	"STANDING"	"frequencyBodyAccmeanY"	-0.893430392658228
29	"STANDING"	"frequencyBodyAccmeanY"	-0.973345770461538
30	"STANDING"	"frequencyBodyAccmeanY"	-0.919475121186441
2	"STANDING"	"frequencyBodyAccmeanY"	-0.959871697407407
4	"STANDING"	"frequencyBodyAccmeanY"	-0.889549205
9	"STANDING"	"frequencyBodyAccmeanY"	-0.944849431777778
10	"STANDING"	"frequencyBodyAccmeanY"	-0.923378745227273
12	"STANDING"	"frequencyBodyAccmeanY"	-0.932775677704918
13	"STANDING"	"frequencyBodyAccmeanY"	-0.959427618245614
18	"STANDING"	"frequencyBodyAccmeanY"	-0.961239135479452
20	"STANDING"	"frequencyBodyAccmeanY"	-0.898194212465753
24	"STANDING"	"frequencyBodyAccmeanY"	-0.948970158405797
1	"LAYING"	"frequencyBodyAccmeanY"	-0.86706520518
3	"LAYING"	"frequencyBodyAccmeanY"	-0.961169982903226
5	"LAYING"	"frequencyBodyAccmeanY"	-0.965419520961538
6	"LAYING"	"frequencyBodyAccmeanY"	-0.923706791403509
7	"LAYING"	"frequencyBodyAccmeanY"	-0.942193953846154
8	"LAYING"	"frequencyBodyAccmeanY"	-0.951816663703704
11	"LAYING"	"frequencyBodyAccmeanY"	-0.971403935438596
14	"LAYING"	"frequencyBodyAccmeanY"	-0.930366906078431
15	"LAYING"	"frequencyBodyAccmeanY"	-0.962461124305556
16	"LAYING"	"frequencyBodyAccmeanY"	-0.963635575142857
17	"LAYING"	"frequencyBodyAccmeanY"	-0.954648102253521
19	"LAYING"	"frequencyBodyAccmeanY"	-0.972798824096386
21	"LAYING"	"frequencyBodyAccmeanY"	-0.960069247
22	"LAYING"	"frequencyBodyAccmeanY"	-0.925524703472222
23	"LAYING"	"frequencyBodyAccmeanY"	-0.982072295833333
25	"LAYING"	"frequencyBodyAccmeanY"	-0.78494581909589
26	"LAYING"	"frequencyBodyAccmeanY"	-0.983664034342105
27	"LAYING"	"frequencyBodyAccmeanY"	-0.982915951891892
28	"LAYING"	"frequencyBodyAccmeanY"	-0.958436369
29	"LAYING"	"frequencyBodyAccmeanY"	-0.989034304057971
30	"LAYING"	"frequencyBodyAccmeanY"	-0.959974274571429
2	"LAYING"	"frequencyBodyAccmeanY"	-0.979800877916667
4	"LAYING"	"frequencyBodyAccmeanY"	-0.938883374444444
9	"LAYING"	"frequencyBodyAccmeanY"	-0.9343665984
10	"LAYING"	"frequencyBodyAccmeanY"	-0.954341849137931
12	"LAYING"	"frequencyBodyAccmeanY"	-0.951265971
13	"LAYING"	"frequencyBodyAccmeanY"	-0.965843757258064
18	"LAYING"	"frequencyBodyAccmeanY"	-0.984909884615385
20	"LAYING"	"frequencyBodyAccmeanY"	-0.965595958382353
24	"LAYING"	"frequencyBodyAccmeanY"	-0.980830362083333
1	"WALKING"	"frequencyBodyAccmeanZ"	-0.331560117789474
3	"WALKING"	"frequencyBodyAccmeanZ"	-0.412374074482759
5	"WALKING"	"frequencyBodyAccmeanZ"	-0.490251090714286
6	"WALKING"	"frequencyBodyAccmeanZ"	-0.498520164385965
7	"WALKING"	"frequencyBodyAccmeanZ"	0.0385832252345614
8	"WALKING"	"frequencyBodyAccmeanZ"	-0.238634594791667
11	"WALKING"	"frequencyBodyAccmeanZ"	-0.616402910169492
14	"WALKING"	"frequencyBodyAccmeanZ"	-0.177366434042373
15	"WALKING"	"frequencyBodyAccmeanZ"	-0.554942138148148
16	"WALKING"	"frequencyBodyAccmeanZ"	-0.244363048235294
17	"WALKING"	"frequencyBodyAccmeanZ"	-0.382832802295082
19	"WALKING"	"frequencyBodyAccmeanZ"	-0.104423357596154
21	"WALKING"	"frequencyBodyAccmeanZ"	-0.300309066730769
22	"WALKING"	"frequencyBodyAccmeanZ"	-0.25521651373913
23	"WALKING"	"frequencyBodyAccmeanZ"	0.0814081078542373
25	"WALKING"	"frequencyBodyAccmeanZ"	-0.533563220540541
26	"WALKING"	"frequencyBodyAccmeanZ"	-0.33953964559322
27	"WALKING"	"frequencyBodyAccmeanZ"	-0.312372595438597
28	"WALKING"	"frequencyBodyAccmeanZ"	-0.356337638518518
29	"WALKING"	"frequencyBodyAccmeanZ"	-0.279734839433962
30	"WALKING"	"frequencyBodyAccmeanZ"	-0.309558882615385
2	"WALKING"	"frequencyBodyAccmeanZ"	-0.453806369830508
4	"WALKING"	"frequencyBodyAccmeanZ"	-0.631005470833333
9	"WALKING"	"frequencyBodyAccmeanZ"	-0.250806259788462
10	"WALKING"	"frequencyBodyAccmeanZ"	-0.41218272245283
12	"WALKING"	"frequencyBodyAccmeanZ"	-0.4223253002
13	"WALKING"	"frequencyBodyAccmeanZ"	-0.246851507561404
18	"WALKING"	"frequencyBodyAccmeanZ"	-0.48977105125
20	"WALKING"	"frequencyBodyAccmeanZ"	-0.272213861705882
24	"WALKING"	"frequencyBodyAccmeanZ"	-0.344493013448276
1	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.433349702075472
3	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.504494528474576
5	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.457470676808511
6	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.42724809972549
7	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.317461021372549
8	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.0729496941121951
11	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.551742083518519
14	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	0.191693742633333
15	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.5395910825
16	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.335853041176471
17	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.3999234945625
19	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.2196444734075
21	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.321712974042553
22	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.228019952309524
23	"WALKING_UPSTAIRS"	"frequencyBodyAccmeanZ"	-0.070577489272549
